"","X","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"1098",12760,"2018-09-24",1537,70,70,"99","99","1",1,50,0.25,"1",0,1148,5,76,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1099",12761,"2018-09-24",10814,74,74,"0,0,1,1,1","1,1,1,3,0","0",1,8,0.675,"1",8,1156,5,67,59,"SocialChoice","Maennlich",25,110,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1100",12762,"2018-09-24",2885,70,74,"99","99","0",0,8,0.675,"1",5,1161,5,67,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1101",12763,"2018-09-24",2835,70,74,"99","99","1",0,8,0.25,"1",5,1166,5,67,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1102",12764,"2018-09-24",3590,74,70,"0,0,2,2,0","1,1,2,0,1","1",0,8,0.5,"1",5,1171,5,53,56,"SocialChoice","Maennlich",25,110,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1103",12765,"2018-09-24",3998,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,20,0.5,"1",0,1171,5,53,62,"SocialChoice","Maennlich",25,110,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1104",12766,"2018-09-24",1792,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,1221,5,53,58,"SocialChoice","Maennlich",25,110,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1105",12767,"2018-09-24",8075,74,74,"99","99","0",1,20,0.675,"1",20,1241,5,53,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1106",12768,"2018-09-24",1326,70,70,"99","99","0",1,50,0.675,"1",0,1241,5,53,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1107",12769,"2018-09-24",2247,74,74,"0,0,1,1,1","1,1,1,3,0","0",1,20,0.675,"1",20,1261,5,66,60,"SocialChoice","Maennlich",25,110,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1108",12770,"2018-09-24",7167,70,74,"1,4,1,2,0","0,0,0,0,1","1",0,20,0.125,"1",5,1266,5,6,56,"SocialChoice","Maennlich",25,110,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1109",12771,"2018-09-24",8776,74,74,"1,1,3,1,1","0,0,1,0,1","1",1,20,0.25,"1",0,1266,5,19,57,"SocialChoice","Maennlich",25,110,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1110",12772,"2018-09-24",2149,70,74,"1,1,3,1,1","0,0,1,0,1","1",0,8,0.25,"1",5,1271,5,17,63,"SocialChoice","Maennlich",25,110,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1111",12773,"2018-09-24",1782,70,74,"99","99","1",0,8,0.375,"1",5,1276,5,17,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1112",12774,"2018-09-24",7137,74,74,"99","99","1",1,8,0.75,"1",8,1284,5,17,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1113",12775,"2018-09-24",4729,70,70,"99","99","1",1,20,0.25,"1",0,1284,5,17,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1114",12776,"2018-09-24",3551,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,50,0.75,"1",0,1284,5,72,59,"SocialChoice","Maennlich",25,110,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1115",12777,"2018-09-24",1704,74,74,"99","99","1",1,20,0.75,"1",20,1304,5,72,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1116",12778,"2018-09-24",2066,70,70,"99","99","1",1,50,0.75,"1",50,1354,5,72,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1117",12779,"2018-09-24",9064,70,70,"1,3,0,2,0","0,1,1,0,1","1",1,20,0.375,"1",0,1354,5,29,59,"SocialChoice","Maennlich",25,110,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1118",12780,"2018-09-24",5008,70,74,"1,3,0,2,0","0,1,1,0,1","1",0,8,0.375,"1",5,1359,5,29,68,"SocialChoice","Maennlich",25,110,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1119",12781,"2018-09-24",2984,74,70,"99","99","1",0,8,0.5,"1",5,1364,5,29,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1120",12782,"2018-09-24",1457,74,70,"1,4,1,2,0","0,0,0,0,1","1",0,8,0.125,"1",5,1369,5,7,60,"SocialChoice","Maennlich",25,110,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1121",12783,"2018-09-24",9582,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,8,0.75,"1",8,1377,5,76,69,"SocialChoice","Maennlich",25,110,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1122",12784,"2018-09-24",3150,74,74,"1,4,1,2,0","0,0,0,0,1","0",1,50,0.125,"1",0,1377,5,6,65,"SocialChoice","Maennlich",25,110,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1123",12785,"2018-09-24",2971,74,74,"99","99","1",1,50,0.5,"1",0,1377,5,6,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1124",12786,"2018-09-24",4297,74,70,"99","99","1",0,20,0.125,"1",5,1382,5,6,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1125",12787,"2018-09-24",2942,70,70,"99","99","1",1,20,0.375,"1",20,1402,5,6,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1126",12788,"2018-09-24",2678,74,74,"99","99","0",1,50,0.125,"1",0,1402,5,6,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1127",12789,"2018-09-24",1839,74,74,"0,0,1,1,1","1,1,1,3,0","0",1,50,0.675,"1",0,1402,5,67,64,"SocialChoice","Maennlich",25,110,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1128",12790,"2018-09-24",1679,74,74,"1,1,3,1,1","0,0,1,0,1","1",1,50,0.25,"1",0,1402,5,19,57,"SocialChoice","Maennlich",25,110,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1129",12791,"2018-09-24",2341,70,70,"99","99","1",1,50,0.375,"1",0,1402,5,19,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1130",12792,"2018-09-24",3136,74,74,"99","99","1",1,20,0.5,"1",20,1422,5,19,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1131",12793,"2018-09-24",1429,70,74,"99","99","1",0,8,0.125,"1",5,1427,5,19,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1132",12794,"2018-09-24",2400,74,74,"1,3,0,2,0","0,1,1,0,1","1",1,50,0.375,"1",50,1477,5,29,61,"SocialChoice","Maennlich",25,110,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1133",12795,"2018-09-24",1863,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,20,0.75,"1",20,1497,5,73,62,"SocialChoice","Maennlich",25,110,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1134",12796,"2018-09-24",3137,70,70,"99","99","1",1,50,0.25,"1",0,1497,5,73,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1135",12797,"2018-09-24",2471,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,8,0.675,"1",5,1502,5,66,59,"SocialChoice","Maennlich",25,110,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1136",12798,"2018-09-24",2473,74,70,"99","99","0",0,8,0.675,"1",5,1507,5,66,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1137",12799,"2018-09-24",2322,70,74,"99","99","1",0,8,0.25,"1",5,1512,5,66,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1138",12800,"2018-09-24",2896,70,74,"0,0,2,2,0","1,1,2,0,1","1",0,8,0.5,"1",5,1517,5,56,56,"SocialChoice","Maennlich",25,110,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1139",12801,"2018-09-24",1807,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,20,0.5,"1",0,1517,5,55,63,"SocialChoice","Maennlich",25,110,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1140",12802,"2018-09-24",1746,74,74,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,1567,5,55,62,"SocialChoice","Maennlich",25,110,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1141",12803,"2018-09-24",7456,74,74,"99","99","0",1,20,0.675,"1",20,1587,5,55,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1142",12804,"2018-09-24",2316,74,74,"99","99","0",1,50,0.675,"1",50,1637,5,55,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1143",12805,"2018-09-24",1487,74,74,"0,0,1,1,1","1,1,1,3,0","0",1,20,0.675,"1",0,1637,5,67,67,"SocialChoice","Maennlich",25,110,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1144",12806,"2018-09-24",1743,74,70,"1,4,1,2,0","0,0,0,0,1","1",0,20,0.125,"1",5,1642,5,6,59,"SocialChoice","Maennlich",25,110,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1145",12807,"2018-09-24",7384,70,74,"1,1,3,1,1","0,0,1,0,1","1",0,20,0.25,"1",5,1647,5,17,66,"SocialChoice","Maennlich",25,110,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1146",12808,"2018-09-24",1141,74,70,"1,1,3,1,1","0,0,1,0,1","1",0,8,0.25,"1",5,1652,5,17,60,"SocialChoice","Maennlich",25,110,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1147",12809,"2018-09-24",1957,74,70,"99","99","1",0,8,0.375,"1",5,1657,5,17,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1148",12810,"2018-09-24",3197,74,74,"99","99","1",1,8,0.75,"1",8,1665,5,17,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1149",12811,"2018-09-24",3948,70,70,"99","99","1",1,20,0.25,"1",0,1665,5,17,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1150",12812,"2018-09-24",2014,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,50,0.75,"1",50,1715,5,76,59,"SocialChoice","Maennlich",25,110,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1151",12813,"2018-09-24",1163,70,70,"99","99","1",1,20,0.75,"1",0,1715,5,76,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1152",12814,"2018-09-24",1921,74,74,"99","99","1",1,50,0.75,"1",50,1765,5,76,NA,"SocialChoice","Maennlich",25,110,2.2,2.2,"0.5",0.5,198,2,"0"
"1153",12815,"2018-09-27",8324,74,74,"99","99","NULL",1,8,0.75,"0",0,0,5,40,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1154",12816,"2018-09-27",4134,74,70,"99","99","NULL",0,20,0.375,"0",5,5,5,40,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1155",12817,"2018-09-27",3328,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,20,0.5,"0",5,10,5,41,36,"SoloChoice","Weiblich",25,111,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1156",12818,"2018-09-27",3276,74,70,"99","99","NULL",0,8,0.5,"0",5,15,5,41,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1157",12819,"2018-09-27",5353,70,74,"99","99","NULL",0,50,0.25,"0",5,20,5,41,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1158",12820,"2018-09-27",2423,70,74,"99","99","NULL",0,50,0.375,"0",5,25,5,41,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1159",12821,"2018-09-27",3296,70,74,"0,0,2,2,0","1,1,2,0,1","NULL",0,50,0.5,"0",5,30,5,44,34,"SoloChoice","Weiblich",25,111,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1160",12822,"2018-09-27",2975,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,50,0.675,"0",5,35,5,52,46,"SoloChoice","Weiblich",25,111,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1161",12823,"2018-09-27",3159,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,20,0.675,"0",5,40,5,50,46,"SoloChoice","Weiblich",25,111,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1162",12824,"2018-09-27",2801,74,70,"99","99","NULL",0,20,0.125,"0",5,45,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1163",12825,"2018-09-27",3831,70,70,"99","99","NULL",1,50,0.675,"0",50,95,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1164",12826,"2018-09-27",4615,70,70,"99","99","NULL",1,50,0.5,"0",0,95,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1165",12827,"2018-09-27",5469,74,74,"99","99","NULL",1,50,0.75,"0",50,145,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1166",12828,"2018-09-27",2290,74,70,"99","99","NULL",0,50,0.125,"0",5,150,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1167",12829,"2018-09-27",2129,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,20,0.25,"0",5,155,5,38,53,"SoloChoice","Weiblich",25,111,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1168",12830,"2018-09-27",3805,74,70,"99","99","NULL",0,8,0.25,"0",5,160,5,38,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1169",12831,"2018-09-27",3064,74,74,"99","99","NULL",1,20,0.75,"0",0,160,5,38,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1170",12832,"2018-09-27",2161,74,70,"99","99","NULL",0,8,0.675,"0",5,165,5,38,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1171",12833,"2018-09-27",1447,70,74,"0,1,1,0,0","1,3,1,1,1","NULL",0,8,0.75,"0",5,170,5,42,22,"SoloChoice","Weiblich",25,111,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1172",12834,"2018-09-27",2104,74,70,"0,1,1,0,0","1,3,1,1,1","NULL",0,20,0.75,"0",5,175,5,66,20,"SoloChoice","Weiblich",25,111,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1173",12835,"2018-09-27",4301,74,74,"99","99","NULL",1,20,0.5,"0",0,175,5,66,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1174",12836,"2018-09-27",1760,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,50,0.125,"0",5,180,5,3,74,"SoloChoice","Weiblich",25,111,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1175",12837,"2018-09-27",2299,70,74,"99","99","NULL",0,20,0.25,"0",5,185,5,3,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1176",12838,"2018-09-27",1660,74,70,"99","99","NULL",0,8,0.125,"0",5,190,5,3,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1177",12839,"2018-09-27",2440,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,195,5,13,50,"SoloChoice","Weiblich",25,111,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1178",12840,"2018-09-27",1352,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,20,0.125,"0",5,200,5,28,60,"SoloChoice","Weiblich",25,111,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1179",12841,"2018-09-27",2232,70,70,"0,1,1,0,0","1,3,1,1,1","NULL",1,50,0.75,"0",0,200,5,67,66,"SoloChoice","Weiblich",25,111,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1180",12842,"2018-09-27",1632,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,8,0.5,"0",5,205,5,56,57,"SoloChoice","Weiblich",25,111,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1181",12843,"2018-09-27",2912,74,70,"99","99","NULL",0,8,0.375,"0",5,210,5,56,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1182",12844,"2018-09-27",1625,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,20,0.375,"0",5,215,5,33,55,"SoloChoice","Weiblich",25,111,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1183",12845,"2018-09-27",1248,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,220,5,34,26,"SoloChoice","Weiblich",25,111,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1184",12846,"2018-09-27",1904,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,50,0.375,"0",5,225,5,22,64,"SoloChoice","Weiblich",25,111,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1185",12847,"2018-09-27",2048,74,70,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,230,5,22,62,"SoloChoice","Weiblich",25,111,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1186",12848,"2018-09-27",1160,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,50,0.25,"0",5,235,5,27,75,"SoloChoice","Weiblich",25,111,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1187",12849,"2018-09-27",1024,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,8,0.25,"0",5,240,5,3,74,"SoloChoice","Weiblich",25,111,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1188",12850,"2018-09-27",2652,70,70,"99","99","NULL",1,20,0.675,"0",20,260,5,3,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1189",12851,"2018-09-27",4302,74,74,"99","99","NULL",1,8,0.75,"0",8,268,5,3,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1190",12852,"2018-09-27",2867,74,70,"99","99","NULL",0,20,0.375,"0",5,273,5,3,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1191",12853,"2018-09-27",2112,70,74,"0,0,2,2,0","1,1,2,0,1","NULL",0,20,0.5,"0",5,278,5,50,48,"SoloChoice","Weiblich",25,111,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1192",12854,"2018-09-27",3376,74,70,"99","99","NULL",0,8,0.5,"0",5,283,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1193",12855,"2018-09-27",1824,74,70,"99","99","NULL",0,50,0.25,"0",5,288,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1194",12856,"2018-09-27",2077,74,70,"99","99","NULL",0,50,0.375,"0",5,293,5,50,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1195",12857,"2018-09-27",3360,70,70,"0,0,2,2,0","1,1,2,0,1","NULL",1,50,0.5,"0",0,293,5,48,32,"SoloChoice","Weiblich",25,111,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1196",12858,"2018-09-27",9184,74,74,"0,0,1,1,1","1,1,1,3,0","NULL",1,50,0.675,"0",0,293,5,54,29,"SoloChoice","Weiblich",25,111,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1197",12859,"2018-09-27",1952,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,20,0.675,"0",5,298,5,52,43,"SoloChoice","Weiblich",25,111,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1198",12860,"2018-09-27",1870,74,70,"99","99","NULL",0,20,0.125,"0",5,303,5,52,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1199",12861,"2018-09-27",2188,70,70,"99","99","NULL",1,50,0.675,"0",0,303,5,52,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1200",12862,"2018-09-27",3242,70,74,"99","99","NULL",0,50,0.5,"0",5,308,5,52,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1201",12863,"2018-09-27",2420,70,70,"99","99","NULL",1,50,0.75,"0",0,308,5,52,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1202",12864,"2018-09-27",2250,70,74,"99","99","NULL",0,50,0.125,"0",5,313,5,52,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1203",12865,"2018-09-27",1687,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,20,0.25,"0",5,318,5,24,51,"SoloChoice","Weiblich",25,111,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1204",12866,"2018-09-27",1994,74,70,"99","99","NULL",0,8,0.25,"0",5,323,5,24,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1205",12867,"2018-09-27",2236,70,70,"99","99","NULL",1,20,0.75,"0",20,343,5,24,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1206",12868,"2018-09-27",2441,70,74,"99","99","NULL",0,8,0.675,"0",5,348,5,24,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1207",12869,"2018-09-27",1311,70,74,"0,1,1,0,0","1,3,1,1,1","NULL",0,8,0.75,"0",5,353,5,55,44,"SoloChoice","Weiblich",25,111,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1208",12870,"2018-09-27",1687,70,74,"0,1,1,0,0","1,3,1,1,1","NULL",0,20,0.75,"0",5,358,5,54,37,"SoloChoice","Weiblich",25,111,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1209",12871,"2018-09-27",1696,70,74,"99","99","NULL",0,20,0.5,"0",5,363,5,54,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1210",12872,"2018-09-27",1239,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,50,0.125,"0",5,368,5,36,58,"SoloChoice","Weiblich",25,111,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1211",12873,"2018-09-27",2142,74,70,"99","99","NULL",0,20,0.25,"0",5,373,5,36,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1212",12874,"2018-09-27",1980,70,74,"99","99","NULL",0,8,0.125,"0",5,378,5,36,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1213",12875,"2018-09-27",1599,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,383,5,24,72,"SoloChoice","Weiblich",25,111,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1214",12876,"2018-09-27",1584,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,20,0.125,"0",5,388,5,23,64,"SoloChoice","Weiblich",25,111,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"1215",12877,"2018-09-27",1640,70,74,"0,1,1,0,0","1,3,1,1,1","NULL",0,50,0.75,"0",5,393,5,57,34,"SoloChoice","Weiblich",25,111,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"1216",12878,"2018-09-27",1072,70,74,"0,0,2,2,0","1,1,2,0,1","NULL",0,8,0.5,"0",5,398,5,41,56,"SoloChoice","Weiblich",25,111,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"1217",12879,"2018-09-27",2122,70,74,"99","99","NULL",0,8,0.375,"0",5,403,5,41,NA,"SoloChoice","Weiblich",25,111,2.2,2.2,"0.5",0.5,198,2,"0"
"1218",12880,"2018-09-27",2024,74,70,"1,3,0,2,0","0,1,1,0,1","NULL",0,20,0.375,"0",5,408,5,37,61,"SoloChoice","Weiblich",25,111,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1219",12881,"2018-09-27",1328,74,70,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,413,5,55,62,"SoloChoice","Weiblich",25,111,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"1220",12882,"2018-09-27",1638,74,70,"1,3,0,2,0","0,1,1,0,1","NULL",0,50,0.375,"0",5,418,5,31,57,"SoloChoice","Weiblich",25,111,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1221",12883,"2018-09-27",2199,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,423,5,34,64,"SoloChoice","Weiblich",25,111,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"1222",12884,"2018-09-27",1408,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,50,0.25,"0",5,428,5,39,70,"SoloChoice","Weiblich",25,111,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"1223",12885,"2018-09-27",4312,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,8,0.25,"0",5,433,5,29,62,"SoloChoice","Weiblich",25,111,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
